Property_ID,City,Locality,Property_Type,BHK,Bathrooms,Super_Builtup_Area_sqft,Carpet_Area_sqft,Floor,Total_Floors,Property_Age,Furnishing,Parking,Distance_to_Metro_km,Nearby_Schools,Nearby_Hospitals,Amenities_Score,House_Price_INR
17481,Delhi,Rohini,Builder Floor,1,1,3253,2777,21,38,19,Furnished,2,6.2,7,5,7,40463336
17482,Mumbai,Bandra,Apartment,4,5,1568,1213,25,39,23,Furnished,2,9.5,9,5,9,22231890
17483,Delhi,Vasant Kunj,Apartment,5,5,871,826,14,40,22,Unfurnished,2,7.5,2,2,9,9826868
17484,Delhi,Saket,Independent House,1,2,3157,2663,19,24,10,Furnished,3,16.0,2,4,7,50957698
17485,Chennai,Adyar,Villa,3,4,2926,2539,11,16,2,Unfurnished,0,8.7,8,7,9,53460266
17486,Hyderabad,Gachibowli,Apartment,2,2,4429,4168,18,35,8,Unfurnished,0,10.6,3,6,5,35865936
17487,Kolkata,Ballygunge,Apartment,2,2,3850,3259,25,38,1,Furnished,0,13.3,6,7,5,31079107
17488,Kolkata,Salt Lake,Villa,5,5,2269,1864,0,15,20,Semi-Furnished,2,6.1,4,8,2,30575146
17489,Bengaluru,Electronic City,Villa,3,3,1270,1112,8,34,1,Furnished,1,18.6,3,3,5,28910530
17490,Bengaluru,Indiranagar,Apartment,3,3,4419,4188,7,12,30,Semi-Furnished,2,18.5,1,5,7,35663998
17491,Hyderabad,Gachibowli,Apartment,4,3,977,742,15,29,2,Unfurnished,3,15.4,5,4,2,9053658
17492,Bengaluru,Whitefield,Apartment,4,5,3673,3191,2,29,11,Furnished,3,5.1,6,1,5,46021890
17493,Ahmedabad,SG Highway,Apartment,2,1,4182,3271,5,37,17,Unfurnished,0,4.6,5,6,1,25039248
17494,Hyderabad,Madhapur,Villa,5,4,934,861,4,20,2,Unfurnished,2,18.1,2,1,3,17351375
17495,Hyderabad,Kukatpally,Independent House,1,1,3093,2640,16,32,28,Furnished,3,7.9,6,7,6,30581373
17496,Ahmedabad,Satellite,Apartment,5,5,2894,2678,7,37,10,Furnished,3,12.9,9,8,9,29526980
17497,Ahmedabad,SG Highway,Independent House,4,3,1983,1770,8,37,2,Furnished,3,16.2,8,8,10,29803576
17498,Pune,Baner,Villa,6,7,958,850,7,26,18,Furnished,2,6.6,10,4,9,20510499
17499,Delhi,Saket,Villa,3,3,4046,3419,12,35,13,Furnished,2,3.7,9,2,6,93772635
17500,Pune,Wakad,Independent House,6,6,3303,2966,16,26,24,Semi-Furnished,3,3.7,1,3,4,46189965
17501,Pune,Hinjewadi,Villa,5,5,2523,2332,0,1,18,Unfurnished,0,6.5,3,8,8,43868185
17502,Bengaluru,Whitefield,Villa,3,2,890,697,16,27,12,Semi-Furnished,1,5.6,1,3,8,18305707
17503,Kolkata,New Town,Apartment,4,4,3892,3145,2,33,4,Furnished,1,19.2,1,10,10,39783978
17504,Mumbai,Bandra,Apartment,5,6,2541,2168,2,22,23,Semi-Furnished,1,15.7,3,7,3,35290438
17505,Bengaluru,Electronic City,Apartment,1,1,2783,2180,0,25,6,Semi-Furnished,2,1.3,6,3,2,27068259
17506,Bengaluru,HSR Layout,Apartment,1,2,2871,2280,12,13,0,Unfurnished,1,2.6,10,9,7,32494392
17507,Bengaluru,Indiranagar,Independent House,4,4,1421,1248,28,36,0,Unfurnished,1,4.7,3,6,8,29032657
17508,Mumbai,Borivali,Apartment,5,4,3571,3150,19,21,27,Furnished,2,10.5,9,9,2,48306691
17509,Ahmedabad,SG Highway,Apartment,5,5,4233,3605,30,33,7,Unfurnished,2,10.9,5,1,1,35644371
17510,Delhi,Rohini,Independent House,5,4,1112,870,16,32,2,Unfurnished,1,17.7,7,2,5,24273812
17511,Pune,Kharadi,Builder Floor,4,3,898,814,30,39,30,Semi-Furnished,0,4.4,10,6,5,7884377
17512,Chennai,Adyar,Independent House,5,4,752,607,20,25,24,Semi-Furnished,3,8.9,1,6,8,10434273
17513,Pune,Kharadi,Apartment,1,2,4184,3385,14,30,29,Furnished,3,2.9,1,5,4,28325811
17514,Chennai,Velachery,Independent House,5,5,1407,1066,23,29,5,Semi-Furnished,2,10.9,2,9,7,23749692
17515,Hyderabad,Gachibowli,Villa,6,7,4208,3817,5,27,30,Furnished,2,5.8,1,4,1,64255885
17516,Kolkata,Salt Lake,Builder Floor,3,4,2524,1969,3,39,19,Furnished,1,12.0,3,4,10,22002949
17517,Mumbai,Andheri,Builder Floor,5,5,3427,3045,23,29,28,Semi-Furnished,1,18.2,8,5,10,53272626
17518,Mumbai,Borivali,Apartment,6,6,2448,2048,7,23,19,Unfurnished,3,10.1,7,5,1,36568908
17519,Chennai,Adyar,Apartment,1,1,1612,1309,11,30,3,Semi-Furnished,0,7.1,10,8,9,14163548
17520,Bengaluru,Whitefield,Apartment,4,5,934,811,9,10,23,Furnished,2,8.4,4,6,5,10254941
17521,Ahmedabad,Satellite,Apartment,1,1,4280,3427,23,32,13,Semi-Furnished,0,16.7,5,2,9,27000920
17522,Pune,Hinjewadi,Villa,1,1,3767,3540,11,32,7,Unfurnished,0,4.3,7,10,10,56791214
17523,Bengaluru,HSR Layout,Apartment,3,3,1131,974,22,30,1,Unfurnished,2,17.4,1,9,9,13052099
17524,Mumbai,Andheri,Builder Floor,6,7,915,798,28,29,25,Furnished,3,15.4,3,4,1,17755912
17525,Kolkata,Salt Lake,Apartment,4,4,1096,841,20,36,11,Unfurnished,2,18.7,5,2,2,6863153
17526,Bengaluru,Electronic City,Villa,3,3,1539,1171,13,25,3,Furnished,3,8.9,7,7,8,41395467
17527,Hyderabad,Madhapur,Apartment,6,7,3644,3105,24,30,23,Furnished,3,3.0,8,10,5,38752656
17528,Delhi,Rohini,Apartment,1,1,3324,3143,25,40,26,Furnished,3,14.8,5,10,6,29984852
17529,Chennai,Adyar,Apartment,4,5,3049,2604,25,27,10,Furnished,1,5.7,6,8,6,32850670
17530,Mumbai,Powai,Apartment,2,3,1294,1004,1,7,0,Unfurnished,1,0.9,8,2,7,20117526
17531,Kolkata,Alipore,Apartment,6,5,1942,1561,24,39,12,Unfurnished,0,8.3,10,4,2,15980960
17532,Delhi,Vasant Kunj,Apartment,5,5,1577,1260,13,21,15,Furnished,0,16.7,8,2,4,21755784
17533,Ahmedabad,Navrangpura,Apartment,4,5,2058,1675,30,37,6,Unfurnished,3,0.7,9,7,7,17498731
17534,Hyderabad,Kukatpally,Villa,3,2,1334,1050,17,29,2,Semi-Furnished,0,4.2,4,4,1,25485667
17535,Chennai,OMR,Apartment,6,6,2278,1793,24,25,13,Unfurnished,1,9.3,3,9,10,22054357
17536,Pune,Baner,Apartment,6,5,3367,2568,1,5,23,Semi-Furnished,1,7.2,5,1,1,29711643
17537,Hyderabad,Kondapur,Apartment,3,3,1752,1478,29,30,10,Semi-Furnished,1,11.3,4,7,5,16977468
17538,Kolkata,New Town,Apartment,4,5,3315,2814,15,19,1,Unfurnished,1,17.0,8,10,9,29541215
17539,Kolkata,Alipore,Villa,1,2,2345,1801,13,26,29,Semi-Furnished,0,2.1,1,5,2,19690642
17540,Bengaluru,Indiranagar,Villa,2,2,2292,2077,20,37,21,Unfurnished,1,6.5,6,4,5,33899445
17541,Bengaluru,HSR Layout,Apartment,4,5,523,490,10,23,11,Semi-Furnished,1,4.1,3,6,1,6288465
17542,Ahmedabad,Navrangpura,Apartment,1,1,2328,1801,22,27,30,Semi-Furnished,2,8.4,7,8,10,11191571
17543,Bengaluru,Whitefield,Apartment,2,3,1718,1456,7,17,27,Unfurnished,2,11.6,8,6,3,13735094
17544,Bengaluru,Indiranagar,Builder Floor,4,4,3442,2801,7,31,21,Furnished,2,11.7,9,10,4,45356940
17545,Delhi,Dwarka,Apartment,1,1,668,634,25,33,2,Unfurnished,2,1.3,6,3,10,6984679
17546,Delhi,Dwarka,Independent House,5,5,1196,1006,5,37,25,Unfurnished,1,13.5,8,7,7,17222353
17547,Kolkata,Salt Lake,Apartment,4,3,2454,1897,4,6,29,Semi-Furnished,0,15.7,5,5,9,14489784
17548,Kolkata,Salt Lake,Apartment,5,5,1248,1099,12,32,10,Unfurnished,1,3.6,6,6,6,10296403
17549,Mumbai,Borivali,Apartment,5,6,2154,2027,29,34,0,Furnished,1,4.4,4,8,2,48971113
17550,Chennai,Anna Nagar,Villa,6,5,1745,1350,4,14,30,Semi-Furnished,2,9.7,10,1,10,24422809
17551,Chennai,Anna Nagar,Independent House,5,4,2458,1984,11,40,13,Furnished,1,11.5,9,8,2,37883234
17552,Bengaluru,HSR Layout,Apartment,5,5,1847,1450,4,40,12,Furnished,1,6.9,2,7,10,25205634
17553,Delhi,Rohini,Independent House,2,3,3736,2828,4,22,14,Semi-Furnished,2,18.3,8,10,6,55217390
17554,Ahmedabad,SG Highway,Apartment,2,2,2508,1999,3,6,6,Semi-Furnished,1,4.4,10,3,1,19714943
17555,Bengaluru,Indiranagar,Villa,2,2,2743,2300,13,30,9,Semi-Furnished,2,4.3,5,10,3,48627710
17556,Mumbai,Borivali,Apartment,2,1,4463,4121,15,39,3,Unfurnished,0,16.9,2,5,3,61705440
17557,Bengaluru,Electronic City,Apartment,6,7,3303,2555,28,31,16,Semi-Furnished,1,3.0,4,4,5,42822980
17558,Mumbai,Borivali,Apartment,5,5,2114,1899,16,37,19,Unfurnished,1,9.6,6,5,5,29518730
17559,Mumbai,Borivali,Independent House,5,5,1031,829,20,33,24,Unfurnished,1,18.1,9,3,7,20300425
17560,Hyderabad,Kondapur,Apartment,5,4,1861,1570,1,25,21,Unfurnished,2,6.4,10,9,6,15571219
17561,Pune,Wakad,Apartment,5,5,2962,2261,3,25,5,Unfurnished,2,4.0,5,4,10,36254913
17562,Pune,Wakad,Villa,1,2,1299,1043,15,28,23,Furnished,3,7.6,7,1,4,18016610
17563,Kolkata,Ballygunge,Apartment,3,3,1098,985,8,37,10,Unfurnished,2,12.0,1,10,10,7981902
17564,Bengaluru,Indiranagar,Villa,2,1,4388,3902,3,16,29,Furnished,0,11.8,1,2,10,76822772
17565,Pune,Kharadi,Villa,2,1,4137,3920,3,24,2,Unfurnished,3,11.8,10,10,7,65926359
17566,Delhi,Rohini,Apartment,6,5,2212,1985,3,36,4,Unfurnished,3,9.0,2,7,2,32560366
17567,Bengaluru,HSR Layout,Villa,3,3,2757,2497,8,17,7,Furnished,3,9.3,6,1,9,70951238
17568,Pune,Baner,Villa,6,7,1687,1487,28,36,21,Unfurnished,1,2.9,7,1,3,26557962
17569,Hyderabad,Kukatpally,Apartment,4,4,2770,2171,16,21,12,Unfurnished,2,12.6,2,2,6,24055396
17570,Bengaluru,Electronic City,Builder Floor,2,3,3599,3002,24,39,18,Semi-Furnished,1,1.4,10,3,3,36582265
17571,Chennai,Anna Nagar,Independent House,3,3,4117,3241,24,31,19,Semi-Furnished,1,17.6,3,5,4,50604433
17572,Bengaluru,Indiranagar,Builder Floor,1,1,3492,2942,20,23,11,Furnished,3,4.4,4,9,10,45009703
17573,Pune,Baner,Independent House,4,4,3265,3009,14,31,0,Unfurnished,0,0.8,5,2,3,51095257
17574,Bengaluru,Indiranagar,Apartment,2,1,2301,1868,13,16,13,Semi-Furnished,3,8.0,6,8,8,22368762
17575,Ahmedabad,Navrangpura,Apartment,5,5,3172,2750,15,26,1,Furnished,0,5.4,7,7,3,35388548
17576,Pune,Hinjewadi,Apartment,5,4,1631,1480,18,20,3,Semi-Furnished,1,17.5,3,3,9,18084044
17577,Kolkata,New Town,Builder Floor,6,5,1411,1243,19,31,15,Semi-Furnished,1,5.2,7,10,3,13662537
17578,Delhi,Vasant Kunj,Apartment,6,6,3265,3066,2,14,16,Semi-Furnished,1,19.2,7,7,8,43384101
17579,Delhi,Dwarka,Apartment,2,1,2249,2007,1,9,9,Furnished,0,1.1,9,10,9,27238074
17580,Delhi,Rohini,Apartment,4,4,3345,2627,26,34,12,Unfurnished,3,13.4,5,4,8,39482804
17581,Kolkata,Salt Lake,Apartment,4,4,1909,1558,22,26,4,Unfurnished,0,14.7,1,10,6,16286684
17582,Pune,Wakad,Builder Floor,1,1,3695,3471,11,26,21,Unfurnished,0,0.7,1,10,1,27752450
17583,Hyderabad,Madhapur,Villa,2,2,4085,3657,8,16,17,Furnished,0,16.7,1,2,5,62048919
17584,Mumbai,Powai,Independent House,1,2,4045,3461,3,18,28,Semi-Furnished,0,11.2,6,4,9,59194480
17585,Bengaluru,Whitefield,Villa,4,4,538,476,21,36,18,Semi-Furnished,2,10.8,1,1,8,10390619
17586,Pune,Kharadi,Villa,6,6,1259,964,15,19,13,Furnished,1,16.0,7,7,6,28808182
17587,Kolkata,Salt Lake,Apartment,1,2,4330,3527,12,14,23,Unfurnished,0,7.1,2,4,10,21224506
17588,Mumbai,Powai,Apartment,3,4,3738,3212,9,20,11,Furnished,1,2.2,3,8,6,61832816
17589,Kolkata,Alipore,Builder Floor,5,5,3974,3675,24,31,13,Unfurnished,0,19.2,4,10,7,36063490
17590,Kolkata,Ballygunge,Apartment,1,1,1956,1822,21,27,2,Furnished,3,18.4,4,1,2,14888023
17591,Kolkata,Alipore,Apartment,6,7,1237,1163,16,33,0,Semi-Furnished,3,8.0,1,9,7,13696901
17592,Mumbai,Powai,Apartment,4,3,2009,1781,17,28,22,Semi-Furnished,1,3.0,5,2,7,27373773
17593,Ahmedabad,Navrangpura,Independent House,4,5,3098,2385,8,32,29,Furnished,2,8.1,9,7,2,30751741
17594,Pune,Kharadi,Independent House,6,6,3776,3254,29,33,23,Furnished,3,17.9,6,10,8,58385647
17595,Hyderabad,Gachibowli,Apartment,4,3,2499,2169,18,32,11,Semi-Furnished,0,15.8,3,6,10,22435964
17596,Bengaluru,Whitefield,Builder Floor,6,5,2339,2201,16,37,26,Semi-Furnished,1,17.9,6,7,2,25949046
17597,Mumbai,Andheri,Builder Floor,6,6,3606,2768,1,29,29,Semi-Furnished,0,1.5,3,9,10,59321492
17598,Mumbai,Borivali,Apartment,4,5,3673,2914,14,32,11,Furnished,1,17.4,6,1,2,57623028
17599,Pune,Kharadi,Builder Floor,3,3,3952,3140,15,32,16,Unfurnished,0,10.2,7,3,4,34651388
17600,Bengaluru,Electronic City,Apartment,3,2,3774,3427,26,30,2,Furnished,3,4.6,1,8,1,52324464
17601,Pune,Wakad,Apartment,3,3,4394,3801,30,40,13,Furnished,3,8.6,4,10,7,43355663
17602,Kolkata,Ballygunge,Independent House,6,5,1837,1646,3,16,18,Semi-Furnished,0,10.2,3,1,8,22150891
17603,Pune,Wakad,Apartment,5,5,554,518,0,21,13,Unfurnished,1,10.5,3,10,6,4953141
17604,Pune,Wakad,Apartment,2,3,1163,891,22,32,20,Semi-Furnished,3,8.1,8,5,7,8691085
17605,Kolkata,New Town,Apartment,5,6,3929,3214,27,38,23,Furnished,3,8.5,8,3,6,26503467
17606,Delhi,Rohini,Builder Floor,2,2,1952,1758,1,9,8,Furnished,0,1.5,1,4,2,28150869
17607,Hyderabad,Gachibowli,Apartment,5,5,2581,2314,12,14,18,Semi-Furnished,3,4.5,4,7,5,25405004
17608,Kolkata,Salt Lake,Apartment,6,7,1190,978,26,40,1,Semi-Furnished,0,9.0,6,1,10,12608581
17609,Pune,Hinjewadi,Apartment,2,3,982,875,18,32,30,Semi-Furnished,1,19.4,1,10,1,5150565
17610,Hyderabad,Kondapur,Apartment,6,6,1339,1262,6,22,4,Unfurnished,1,2.9,10,4,6,16387697
17611,Pune,Kharadi,Independent House,3,2,1205,936,24,27,19,Semi-Furnished,3,4.6,1,4,4,13830639
17612,Hyderabad,Kondapur,Independent House,3,3,1139,1032,12,32,16,Furnished,0,12.0,4,5,5,15288660
17613,Chennai,OMR,Villa,6,6,606,553,20,27,6,Furnished,0,2.4,9,7,5,14284653
17614,Mumbai,Powai,Apartment,2,3,873,720,25,31,9,Unfurnished,0,12.1,6,8,1,11888537
17615,Chennai,Adyar,Apartment,3,4,3740,2895,26,39,7,Semi-Furnished,0,4.9,10,1,1,33222859
17616,Chennai,Anna Nagar,Apartment,4,4,1067,910,17,26,13,Unfurnished,2,14.8,2,6,5,8681648
17617,Hyderabad,Gachibowli,Independent House,6,6,3483,3261,26,28,22,Unfurnished,3,9.7,2,1,6,48810746
17618,Hyderabad,Kukatpally,Apartment,6,6,2488,2110,2,8,12,Unfurnished,2,19.2,8,4,4,26571095
17619,Kolkata,New Town,Independent House,1,1,1172,1056,26,34,19,Unfurnished,0,10.2,8,2,3,9158593
17620,Kolkata,Alipore,Villa,6,7,2705,2102,1,28,6,Unfurnished,3,1.0,8,5,10,53792329
17621,Chennai,OMR,Villa,2,1,3058,2313,25,37,15,Semi-Furnished,2,19.8,10,6,6,39443969
17622,Hyderabad,Kukatpally,Independent House,5,6,4288,3543,3,30,8,Semi-Furnished,3,15.0,8,7,6,72015429
17623,Pune,Wakad,Apartment,6,6,3268,2863,18,30,11,Unfurnished,1,12.2,3,3,1,34855539
17624,Bengaluru,Whitefield,Independent House,2,2,3598,2805,29,30,25,Unfurnished,3,7.9,5,2,4,45299184
17625,Pune,Wakad,Independent House,4,5,4441,3722,6,7,5,Furnished,0,12.2,8,6,2,65900037
17626,Hyderabad,Gachibowli,Villa,5,6,785,700,22,39,24,Semi-Furnished,2,17.1,7,10,4,11932344
17627,Hyderabad,Gachibowli,Apartment,6,6,1451,1348,7,33,16,Semi-Furnished,3,10.4,4,10,7,16792044
17628,Mumbai,Bandra,Builder Floor,6,5,2334,1888,7,12,29,Unfurnished,0,19.7,6,7,4,38470098
17629,Mumbai,Andheri,Apartment,5,5,3908,2949,27,36,30,Unfurnished,3,13.0,7,7,10,49087756
17630,Mumbai,Andheri,Builder Floor,3,4,3650,2898,18,37,1,Furnished,0,6.2,4,10,3,76517295
17631,Pune,Hinjewadi,Apartment,4,4,2970,2701,6,9,27,Unfurnished,3,19.8,3,8,7,19958857
17632,Mumbai,Andheri,Builder Floor,3,2,833,638,26,37,24,Furnished,0,11.9,9,7,3,13994353
17633,Bengaluru,Indiranagar,Apartment,2,2,1334,1153,3,37,22,Unfurnished,0,19.5,6,10,4,10790926
17634,Delhi,Vasant Kunj,Apartment,1,1,1675,1351,30,38,16,Furnished,1,19.5,3,1,6,15785662
17635,Kolkata,New Town,Apartment,2,1,4402,3313,25,30,16,Furnished,3,6.9,8,4,3,29737217
17636,Pune,Hinjewadi,Apartment,5,5,606,547,10,25,13,Unfurnished,2,13.7,7,10,8,5951764
17637,Delhi,Saket,Apartment,5,4,4121,3764,22,34,24,Semi-Furnished,0,9.2,5,9,8,47098293
17638,Kolkata,Alipore,Apartment,4,3,663,565,11,17,15,Semi-Furnished,1,15.7,4,2,8,4671925
17639,Mumbai,Andheri,Apartment,3,3,4087,3734,7,26,2,Unfurnished,2,14.3,8,1,2,58671323
17640,Kolkata,New Town,Independent House,4,5,2588,2284,20,36,21,Furnished,3,9.1,8,4,4,26174837
17641,Kolkata,Ballygunge,Builder Floor,4,5,1155,880,12,22,7,Furnished,3,0.2,7,2,7,13873008
17642,Mumbai,Powai,Apartment,2,2,2363,2235,5,22,22,Semi-Furnished,3,12.9,4,6,3,25769902
17643,Mumbai,Borivali,Apartment,2,1,1093,941,25,26,9,Semi-Furnished,3,19.8,6,9,5,15001904
17644,Delhi,Vasant Kunj,Builder Floor,2,2,713,653,30,38,22,Unfurnished,1,1.2,10,5,9,8392957
17645,Bengaluru,Whitefield,Villa,3,4,883,835,11,22,8,Semi-Furnished,1,10.9,3,7,4,18081698
17646,Pune,Wakad,Independent House,3,3,3192,2890,2,9,6,Unfurnished,2,7.0,2,8,5,43768908
17647,Mumbai,Bandra,Independent House,2,1,1899,1543,2,7,7,Unfurnished,1,2.0,7,10,5,39378482
17648,Kolkata,Alipore,Apartment,5,5,664,627,25,37,5,Unfurnished,2,8.1,9,9,1,5505942
17649,Pune,Baner,Apartment,2,2,2106,1669,22,34,2,Semi-Furnished,1,15.7,3,3,5,20419466
17650,Kolkata,Salt Lake,Villa,5,5,4214,3968,30,39,30,Furnished,2,17.7,7,2,7,51609514
17651,Kolkata,Salt Lake,Apartment,6,7,1495,1405,21,37,3,Unfurnished,3,12.1,8,7,10,14187054
17652,Delhi,Vasant Kunj,Apartment,5,5,1858,1427,8,12,18,Unfurnished,2,11.5,10,1,5,22188553
17653,Mumbai,Borivali,Apartment,2,3,1146,1068,30,38,0,Furnished,2,10.8,7,2,1,19812399
17654,Hyderabad,Madhapur,Villa,5,5,3047,2611,25,36,11,Furnished,1,5.9,3,5,8,62016142
17655,Kolkata,New Town,Apartment,6,6,3636,3050,23,31,27,Unfurnished,2,19.2,6,7,6,25110888
17656,Hyderabad,Kukatpally,Apartment,5,5,3650,3396,8,34,25,Unfurnished,2,16.8,4,5,8,30474847
17657,Kolkata,Alipore,Apartment,1,1,3562,3156,5,14,14,Unfurnished,1,6.4,2,3,1,19613983
17658,Chennai,Adyar,Apartment,5,5,3665,3288,4,33,6,Unfurnished,2,11.5,1,2,1,37301909
17659,Chennai,OMR,Builder Floor,5,5,930,831,10,22,8,Furnished,0,9.1,3,10,8,12641615
17660,Delhi,Dwarka,Independent House,1,1,1756,1361,20,21,26,Semi-Furnished,3,9.5,8,10,6,21909292
17661,Kolkata,New Town,Independent House,1,1,3507,2958,5,38,28,Furnished,1,3.3,4,5,8,27954140
17662,Kolkata,Ballygunge,Villa,3,3,4174,3415,30,36,1,Semi-Furnished,1,0.7,5,1,4,58087504
17663,Mumbai,Andheri,Apartment,6,7,2502,1912,18,37,29,Semi-Furnished,3,19.8,5,1,2,29884512
17664,Hyderabad,Kondapur,Apartment,5,6,4440,3877,25,34,21,Semi-Furnished,1,18.9,5,10,8,41625413
17665,Ahmedabad,Bopal,Apartment,1,1,2126,2017,14,25,27,Unfurnished,2,9.2,9,6,8,9900893
17666,Bengaluru,Whitefield,Apartment,3,3,1972,1505,30,40,22,Semi-Furnished,1,7.4,9,8,5,19922555
17667,Kolkata,Ballygunge,Apartment,2,1,2164,1729,19,27,17,Semi-Furnished,1,11.6,4,6,2,13542580
17668,Hyderabad,Kukatpally,Apartment,4,4,3138,2688,19,20,1,Unfurnished,0,13.4,9,6,3,34586894
17669,Ahmedabad,Bopal,Apartment,6,6,3775,3116,29,39,13,Furnished,1,12.0,7,2,2,35881038
17670,Ahmedabad,Bopal,Builder Floor,6,6,4189,3712,28,29,22,Semi-Furnished,0,18.2,5,2,5,38300677
17671,Pune,Kharadi,Apartment,6,6,1852,1504,29,40,12,Semi-Furnished,2,19.9,9,2,7,18595862
17672,Pune,Hinjewadi,Builder Floor,1,1,1554,1397,27,28,25,Furnished,2,1.6,2,8,2,13222932
17673,Ahmedabad,Satellite,Apartment,3,4,2809,2542,0,25,9,Semi-Furnished,1,10.5,5,3,5,21981664
17674,Bengaluru,Whitefield,Apartment,5,4,4100,3692,29,32,6,Semi-Furnished,0,9.1,6,5,8,58104323
17675,Ahmedabad,Navrangpura,Apartment,5,5,1608,1325,10,11,30,Furnished,2,13.3,1,10,5,12089209
17676,Pune,Kharadi,Villa,4,4,3047,2324,20,23,27,Unfurnished,3,12.2,4,5,1,36390538
17677,Kolkata,New Town,Apartment,3,4,4433,3443,3,14,10,Furnished,1,10.5,6,2,5,35299235
17678,Ahmedabad,Bopal,Builder Floor,2,2,1032,781,20,36,21,Furnished,1,3.3,3,6,9,8761081
17679,Bengaluru,Electronic City,Independent House,1,1,1553,1199,1,35,28,Semi-Furnished,1,3.1,8,5,3,15858636
17680,Chennai,Anna Nagar,Apartment,5,6,4346,4071,21,36,27,Unfurnished,3,6.6,1,4,2,31312104
17681,Mumbai,Borivali,Independent House,1,1,3103,2494,15,40,1,Furnished,1,13.6,3,3,6,73089893
17682,Bengaluru,HSR Layout,Independent House,2,2,1417,1221,23,37,18,Furnished,1,16.7,1,4,2,20016783
17683,Hyderabad,Kukatpally,Apartment,3,3,1390,1045,6,22,17,Semi-Furnished,2,10.9,10,10,5,12537980
17684,Kolkata,Alipore,Apartment,4,4,997,769,0,17,25,Semi-Furnished,2,15.2,10,5,2,5518863
17685,Hyderabad,Kondapur,Independent House,2,1,2920,2616,20,22,5,Furnished,2,18.6,7,6,9,47730793
17686,Bengaluru,HSR Layout,Apartment,3,4,3482,2649,22,34,14,Unfurnished,0,9.2,5,1,5,35740761
17687,Pune,Kharadi,Apartment,1,1,2523,2350,10,21,21,Unfurnished,3,4.9,6,10,7,15947790
17688,Hyderabad,Madhapur,Builder Floor,2,2,3841,3084,21,40,22,Furnished,1,16.0,8,3,9,35632378
17689,Delhi,Dwarka,Villa,4,3,4122,3112,12,13,24,Furnished,0,18.9,3,3,1,69050174
17690,Ahmedabad,Navrangpura,Builder Floor,2,2,2930,2668,28,30,11,Furnished,0,3.2,6,4,6,26396888
17691,Mumbai,Andheri,Independent House,1,1,4112,3429,3,28,8,Furnished,1,8.6,9,6,2,88953446
17692,Bengaluru,Whitefield,Apartment,1,2,569,517,15,36,23,Furnished,1,13.4,10,10,6,4845842
17693,Pune,Hinjewadi,Independent House,1,1,1999,1783,18,24,4,Unfurnished,2,12.6,4,6,1,24098518
17694,Kolkata,Ballygunge,Apartment,6,6,2923,2571,23,25,24,Unfurnished,0,11.4,7,9,1,18501326
17695,Delhi,Vasant Kunj,Villa,4,5,959,840,5,29,14,Semi-Furnished,2,1.6,4,4,2,21221447
17696,Chennai,Anna Nagar,Independent House,1,1,1136,983,4,12,16,Unfurnished,3,19.7,3,2,8,10769649
17697,Mumbai,Powai,Independent House,3,2,1506,1304,4,35,15,Furnished,1,10.9,1,4,10,33594446
17698,Chennai,Anna Nagar,Villa,5,5,4030,3257,3,22,1,Unfurnished,0,7.3,1,1,10,81314079
17699,Bengaluru,HSR Layout,Apartment,3,4,1668,1315,25,33,7,Unfurnished,0,12.6,6,2,2,16956031
17700,Chennai,Velachery,Independent House,6,7,3678,3334,23,24,22,Semi-Furnished,0,17.9,2,10,10,46339790
17701,Ahmedabad,Navrangpura,Independent House,5,5,2077,1883,28,32,22,Furnished,1,12.0,10,4,9,25527429
17702,Mumbai,Borivali,Apartment,5,6,1830,1649,22,37,27,Semi-Furnished,1,11.6,2,3,6,23785104
17703,Kolkata,New Town,Apartment,2,2,2325,1777,16,28,19,Semi-Furnished,1,3.3,4,9,4,14814396
17704,Delhi,Dwarka,Apartment,4,3,2160,1621,24,37,22,Semi-Furnished,2,5.5,3,8,5,24162188
17705,Hyderabad,Gachibowli,Apartment,2,3,1762,1508,10,14,14,Furnished,2,17.6,4,10,5,16499080
17706,Ahmedabad,Satellite,Independent House,1,2,840,701,11,35,7,Unfurnished,0,1.6,8,3,1,8193530
17707,Kolkata,Salt Lake,Apartment,3,4,2152,1807,20,32,15,Semi-Furnished,3,2.2,9,1,6,15531035
17708,Kolkata,Alipore,Apartment,4,4,902,704,19,40,18,Unfurnished,1,7.6,6,10,10,5926064
17709,Hyderabad,Kondapur,Builder Floor,3,3,4013,3743,13,23,15,Furnished,1,10.4,3,6,9,48152731
17710,Ahmedabad,Satellite,Apartment,2,3,1891,1612,20,35,13,Semi-Furnished,1,6.3,2,10,9,13778567
17711,Pune,Hinjewadi,Independent House,6,6,2533,2000,13,21,11,Semi-Furnished,1,12.1,2,3,2,42910050
17712,Ahmedabad,Navrangpura,Builder Floor,2,2,3466,2805,17,37,23,Unfurnished,0,8.3,2,4,4,23404623
17713,Bengaluru,Electronic City,Independent House,2,3,1635,1362,14,21,9,Furnished,0,19.2,10,6,5,28828918
17714,Ahmedabad,Navrangpura,Apartment,3,3,1400,1301,15,25,3,Unfurnished,3,2.5,5,5,2,10525321
17715,Pune,Baner,Apartment,6,7,3997,3216,28,37,17,Furnished,0,16.6,8,10,7,42968386
17716,Bengaluru,Electronic City,Builder Floor,4,5,3881,3092,10,26,13,Semi-Furnished,0,2.1,6,1,9,57509095
